,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
246,Kia Seltos,Best In Class - Kia Seltos,Kia Seltos is a luxury and comfortable SUV with all features loaded machine and best SUV within the price range compare to all competitors.,5,Sumit,10-Nov-19,20 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93302.htm
247,Kia Seltos,Superb And Strong - Kia Seltos,Kia Seltos is a nice car. Excellent performance and look wise seems to be a real value investing. Overall not a single point where we get a single con in this car.,5,Vikas Narwal,9-Nov-19,24 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/superb-and-strong-kia-seltos-93253.htm
248,Kia Seltos,No. 1 Car Of The Year - Kia Seltos,"Kia Seltos is a very good looking valuable car, looks awesome from the front and back, good ground clearance, nice mileage, engine performance is very good.",5,Ram Panchal,9-Nov-19,23 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/no-1-car-of-the-year-kia-seltos-93245.htm
249,Kia Seltos,Best Car - Kia Seltos,"Kia Seltos is all in one package. Pros: great features, engine and transmission options. Cons: service cost and long term reliability is the question.",5,Aniruddha Vartak,9-Nov-19,37 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93237.htm
250,Kia Seltos,The Next Boss - Kia Seltos,"The car Kia Seltos design is very appealing. Really like the idea of the dashboard merging into the steering. The 10-inch screen is very responsive with minimum lag. The alloys give a premium look to the car. However, the only downside is the plastic on the door side which is not the best quality when you compare it with a Creta or any other car in that segment.",4,Rakshit Krishna,9-Nov-19,2400 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-next-boss-kia-seltos-93216.htm
251,Kia Seltos,Best In class - Kia Seltos,"This is the best car in the segment among all not only is the Kia Seltos most feature-packed car in the segment, but it's also fun-to-drive and looks very good too. Being a newcomer, Kia will also play the price card quite aggressively. With over 20,000 bookings and 200 odd touchpoints, Kia Motors has come to India not only to survive but to rule the market.",5,Vishesh,8-Nov-19,1383 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93046.htm
252,Kia Seltos,Great Value For Money Car - Kia Seltos,"I have a Kia Seltos GTX+ DCT Petrol model and it is really fun to drive. Faced some issues while buying as Kia cannot provide the exact timelines for the car. Also, the problem is that Kia only provides 2-3 days for the payment of the car which can be hectic if it falls on the weekend. Mileage is a little low in petrol. I am getting 9.2-10 kms in Mumbai traffic. Accessories are not available with dealership and I have paid for them. The dealership said we will receive in week's time. Everything is good about the car though except 2 things: 1. Paddle shifters are not there 2. No panoramic sunroof even in top-end model.",4,Inderjeet,8-Nov-19,3867 Views,2 Likes,1 Dislikes,https://www.cardekho.com/user-review/kia-seltos/great-value-for-money-car-kia-seltos-93042.htm
253,Kia Seltos,Winners Of Winner - Kia Seltos,"The car Kia Seltos is great, love the sunroof probably you guys would like it too it gives good mileage and also the pick up is great. So everyone should actually purchase such a perfect car. All over great experience. The petrol variant is actually better. It is as silent as a hawk. Man, this is a great car, go to your nearest store and purchase Kia Seltos.",5,Ratnankur Sen,8-Nov-19,559 Views,3 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/winners-of-winner-kia-seltos-93112.htm
254,Kia Seltos,Goodness - Kia Seltos,"Kia Seltos is a very good car with grateful colour and similar to Hyundai Creta and engine is very powerful I love this car and I want this car as soon as possible I am proud of this car and I am waiting for its hatchback I also love its features and its good quality of steering, It is available in both petrol and diesel. I love this car and various colour options are available.",5,Sahdev Sardana,9-Nov-19,143 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/goodness-kia-seltos-93229.htm
255,Kia Seltos,Good Car For Middle Class People - Kia Seltos,"Kia Seltos is a good car, mileage is also good, pickup is not good there should be internet like MG there should be more facilities like MG, overall for middle-class people, it is good, cc should be more, sunroof should be little big, speedometer should have lights like Maruti Vitara, Brezza has with 5 colours.",4,Jaikumar Nagpal,9-Nov-19,470 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/good-car-for-middle-class-people-kia-seltos-93200.htm
256,Kia Seltos,Most Safest - Kia Seltos,Kia Seltos is the safest car in the world and it has many functions and lit has six airbags I have purchased this car.,5,Krishna Meena,9-Nov-19,29 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/most-safest-kia-seltos-93196.htm
257,Kia Seltos,My forever - Kia Seltos,"Kia Seltos is the King of road, value for money, dreams of every family, personally I recommend to buy this car who like to spend 19 to 20 lakh. Good space inside the car. Music system sounds feels like a theatre. Kia motors give the best product in an Indian market. Car cabin is so silent.",5,Kaushik,8-Nov-19,193 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/my-forever-kia-seltos-93113.htm
258,Kia Seltos,Dream Car - Kia Seltos,"Kia Seltos is a nice car, built quality is so good, good mileage, good power, the latest features, good cabin space.",5,Sandeep Sharma,9-Nov-19,29 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/dream-car-kia-seltos-93203.htm
259,Kia Seltos,Review - Kia Seltos HTX DIESEL 1.5 Manual,"Kia Seltos review, Design: 4/5, Interiors: 4/5, Front space: 5/5, Rear space: 3.5/5, Boot space: 4/5, Mileage: 14 in city and 20 in highway, Comfort: 4/5, Value for money: 3.5/5, Driving pleasure: 4.5/5, Has a nice feel-good factor to it. Drives very well and is convenient for both city and highway.",4,User,8-Nov-19,363 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/review-kia-seltos-htx-diesel-15-manual-93040.htm
260,Kia Seltos,Best Car In The Segment - Kia Seltos,"Kia Seltos has amazing ride quality and premium cabin experience. With lots of features its fun to drive. Handling is very good, especially in tight corners and city traffic. The pickup is very good and satisfactory. Cabin noise cancellation works like a charm. A definite head-turner on roads.",5,Vikram,7-Nov-19,1018 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-kia-seltos-93005.htm
261,Kia Seltos,Amazing Car With Awesome Features - Kia Seltos,"Kia Seltos is a nice car with superb features in this segment, like sunroof, HUD (DISPLAY), Cruise control, 360 degree camera, left & right side turn with came view, tyre pressure monitoring, wireless charger, digital air quality display at the rear, front driver power seat, LED light and many amazing features in GT model.",5,Sanjiv Ahuja,7-Nov-19,90 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/amazing-car-with-awesome-features-kia-seltos-92983.htm
262,Kia Seltos,Best Car In My Life - Kia Seltos,"Super look and attractive interior mind-blowing car Kia Seltos is. The display is awesome, Exterior is good looking in red colour. In very low price we will get high-tech car Kia Seltos engine sound is very cool, It's like a luxurious car You must buy this car for a perfect ride. Cars technology is updated, I really like the exterior of this car and the red colour is excellent combination.",5,Divyesh Gabz,7-Nov-19,187 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-in-my-life-kia-seltos-93006.htm
263,Kia Seltos,Best Car - Kia Seltos,"Kia Seltos is the best car in this segment. awesome design, sharp look, top-class features and trust of Kia, Kia future depends on this car, it is the first car of Kia motors so Kia does not make any compromise with this car, this car is an award-winning car, this car has all the features looks we want in the car, Seltos is the best car.",5,Rishabh,7-Nov-19,54 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93000.htm
264,Kia Seltos,Value For Money In SUV Segment - Kia Seltos Techline,"I am the proud owner of Kia Seltos Techline petrol. I must say amazing drive quality, perfect handling, smooth engine, a great feature in this segment and class, it's a sure shot value for money and icing on the cake is the mileage of 19+ on the highway. Service points coverage is well established now in the whole country.",5,Anonymous,8-Nov-19,155 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/value-for-money-in-suv-segment-kia-seltos-techline-93025.htm
265,Kia Seltos,The Perfect Car Under Budget - Kia Seltos,Kia Seltos is a very nice car but the problem is its price as it is little high while the feature of the car is very nice as I mostly liked the sunroof and many more exciting features which make it very comfortable.,4,Ayush Mangal,7-Nov-19,67 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/the-perfect-car-under-budget-kia-seltos-92988.htm
266,Kia Seltos,Awesome Vehicle - Kia Seltos,"I have purchased this car in the previous month. It is so comfortable with awesome features. Thank you, KIA.",5,Anonymous,8-Nov-19,21 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/awesome-vehicle-kia-seltos-93021.htm
267,Kia Seltos,I Love This Car - Kia Seltos,"Kia Seltos is a very nice car, it is so comfortable car in over-all looks the cars the car is amazing and great, has got many features in this price which in general offered in cars above 40 lakhs price range. It is a great pick. My Friend took a test drive and to see him explaining the feature and driving experience was something I recall almost every day. Because of the car and the review I have started going to the driving school and will be purchasing the car pretty soon.",5,Chaman Sharma,7-Nov-19,53 Views,1 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/i-love-this-car-kia-seltos-92990.htm
268,Kia Seltos,Best In Class - Kia Seltos,"The car Kia Seltos is best in class it gives full value for money. The car is good looking as well, alloys of the car are superb The car has captured a good market in India.",5,Sanjeev Thakur,8-Nov-19,37 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93032.htm
269,Kia Seltos,Comfortable Car with Awesome Facilities,I have purchased KIA Seltos on the previous month. I am fully satisfied with this car. Driving and suspension are very comfortable and smooth gear transmission also.,5,Sreeja Vinod,7-Nov-19,39 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/comfortable-car-with-awesome-facilities-92969.htm
270,Kia Seltos,This Car Has Serious Potential And Can Beat Any Car Easily - Kia ...,Listen I don't have Kia Seltos but my uncle has and after driving it I can say that it is the best car in its segment and more I never got any issues while driving it. It has great speakers and the display is awesome. One thing I can say that its sports mode is better than any other car I drove.,5,Harshit Chauhan,6-Nov-19,1337 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/this-car-has-serious-potential-and-can-beat-any-car-easily-kia-seltos-92899.htm
271,Kia Seltos,Nice car in segment,"It is a good car, however, price is a bit high for diesel models. Looks of the car are awesome. Nice interior along with the fantastic handling. ",4,Rajan,7-Nov-19,30 Views,0 Likes,0 Dislikes,https://www.cardekho.com/user-review/kia-seltos/nice-car-in-segment-92964.htm
