,Brand,Review,Rating,Author Name,Review Date,URL
83,MG Hector,"I have been driving MG Hector, Petrol, DCT Car for the last 3 months. I am thoroughly disappointed with fuel efficiency. City driving is between 5 to 6 km which is nowhere near the declared fuel efficiency of 13+ km. Highway driving FE is not more than 9kms. Moreover, there is a lag in DCT when you accelerate. VW TSI is the best in automatic transmission. MG Hector is not at all comfortable for city driving. It is too big a car.",3,N Viswanath,"Oct 14, 2019",https://www.cardekho.com/user-review/mg-hector/good-driving-experience-90399.htm
84,MG Hector,"MG Hector is a good car with a new attractive design, nice work on the headlamps at the back. But even making simplest of the task such as adjusting the fan speed by use of the touch screen or voice command is quite difficult to get used to, moreover, the voice command is not responsive at all times. A nice new concept car overall.",4,V P Singh,"Oct 09, 2019",https://www.cardekho.com/user-review/mg-hector/car-has-attractive-design-89565.htm
85,MG Hector,"I have MG Hector diesel top-end variants. The car has a good level of comfort. However, it comes with a touch screen of 10 inch which feels good. The car comes with sunroof which gives it a luxury look. According to safety, it comes with 6 airbags, ABS, EBD, all-disc brakes, 360° camera, front parking sensors and many more. Overall I would like to give it 5 / 5 ratings.",5,Aditya Metrani,"Oct 09, 2019",https://www.cardekho.com/user-review/mg-hector/car-gives-good-level-of-comfort-89562.htm
86,MG Hector,"MG Hector is best in terms of space and it gets a tesla type touchscreen which is absolutely great. Its feature distribution is good in all its variant or its engine is good you can buy it if you want space in your car. But if you want features then you will go for seltos, it gets all led lights and best in bad roads.",4,Dhawan Beatz,"Oct 14, 2019",https://www.cardekho.com/user-review/mg-hector/spacious-car-90417.htm
87,MG Hector,Hector has an exclusive price and the best quality. This is a very good feature car because this car has internet and voice command.,5,Shivam Verma,"Oct 28, 2019",https://www.cardekho.com/user-review/mg-hector/features-never-before-92095.htm
88,MG Hector,This is an excellent car in the segment. The mileage is impressive. ,5,Sanyukta Singh,"Oct 24, 2019",https://www.cardekho.com/user-review/mg-hector/an-excellent-car-91709.htm
89,MG Hector,The features are impressive. The seating is very comfortable. The entertainment system is good. This is the best car in this segment.,5,Vansh Khattar,"Oct 24, 2019",https://www.cardekho.com/user-review/mg-hector/an-awesome-car-91708.htm
90,MG Hector,"I own a petrol hybrid MG Hector and the experience has been amazing to date. Have completed 2k kms. 1. The engine : sufficient power for this sized car. I initially thought the power to weight ratio would be evident when it comes to pulling the car, but I haven't experienced lack of power in most scenarios. The noise and vibrations are so low that sometime you wouldn't even know if the car is switched ON. 2. Driveability : light steering & clutch plus smooth gear transmission, it's an amazing combination to have especially if you drive a lot in the city. On the highway the steering doesn't feel very light, so you have sufficient control over the vehicle. Around the corners there definitely is the trademark SUV crossover bodyroll. If you are sitting in the rear seat, then you can be assured that you are sitting in the most comfortable space which you wouldn't get in any car. 3. Fuel efficiency: 6th gear and 80-120kms is the sweet spot for this car. Put it in this range and ull set records with the mileage. Mine clocks 19-21 km/L in this range. Within city under heavy traffic conditions I get 7-9km/L. 4. Infotainment system: a lot have complained on the sluggishness of the system, and even I felt the system to be slow. The latest update has fixed this issue. The system is smoother now. With a USB connected you can view photos and videos as well. 5. Space and overall comfort: the hector scores a 11/10 over here.. 10/ 10 with the sunroof closed and 11 with an open sunroof. Overall this is an awesome car in this segment and should be an obvious pick for anyone who is looking out to by am SUV crossover between 15 to 23Lakhs on-road price.",5,Anonymous,"Oct 06, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-88851.htm
91,MG Hector,"MG Hector is the best Suv To Buy With More Features. Pick up of the vehicle is excellent, Comfort of the vehicle is superb. The overall performance of the vehicle is awesome. Mileage is better as compared to other Suv. After-sales service is awesome as they have given me was excellent as they answered for my doubts after the delivery. Engine Performance of the vehicle is excellent.",5,Anonymous,"Oct 06, 2019",https://www.cardekho.com/user-review/mg-hector/most-awaited-suv-88848.htm
92,MG Hector,"I like the front grill of MG Hector especially the DRLS alongwith the indicators. When I sat inside the hector it felt wow because the interior looks like you are sitting in a living room with a 10 inches display along with a navigation and GPRS. Voice command is also very great. I love the front of the car but at the back, it looks like an Audi as it has been given an Audi like finish. The second row is very spacious and it feels very airy due to its panoramic sunroof and its large windows can never make a person claustrophobic. It gives a tough comparison to Ford Endeavour and Toyota Fortuner. I hope that by early 2020 MG Hector 7-seater will be released and also the BS6 complain will also be launched. It's fun to drive the car. I am very happy to have one car if MG Hector.",5,Lakshya Goel,"Oct 09, 2019",https://www.cardekho.com/user-review/mg-hector/worth-buying-89392.htm
93,MG Hector,"I don't really know about the performance of MG Hector and other ratings of this car but if you talk about the looks.. perfection.. its beauty is its LED headlights and taillights. Its slim body gives a very VIP look. It's gorgeous in every way, although its width is a little bit weird but the cuttings and edges are so perfect that it just covers the width problem. It's interior, my goodness can't explain it in words. So beautifully arranged.. furnished and polished. Buttons and A/C systems.. all perfect. Although the seats are a little bit uncomfortable for a tall person it can be managed.. It depends upon the people's adjusting. I ve heard so far that engine is even good.. in every single way excluding mileage but the acceleration and the adrenaline just couldnt be better.",5,Rajat Deep,"Oct 02, 2019",https://www.cardekho.com/user-review/mg-hector/good-looks-88041.htm
94,MG Hector,"MG Hector is one of the best experience of driving this car. And especially in today's world where people are just in connection with one touch. This MG car is also now a smart car where people are smart with phones and many more. Well, it's one of the best launch for India to launch MG Hector. Drive your experience and now get a smart car.",4,Chetan Jhaveri,"Oct 09, 2019",https://www.cardekho.com/user-review/mg-hector/mind-blowing-car-89517.htm
95,MG Hector,"MG Hector is the best combination for good looks, design and at a minimum prices ranges. This car have all the features which the imported car posses. It is a really good car at that budget.",5,Sanskar Lasar,"Oct 05, 2019",https://www.cardekho.com/user-review/mg-hector/best-desgined-car-88793.htm
96,MG Hector,"MG Hector is a good and powerful vehicle.As it has a powerful engine with great cc and power in a less amount of money. Just a remaining thing is an automatic variant, which is really needed.",5,Venkatesh Ghule,"Sep 28, 2019",https://www.cardekho.com/user-review/mg-hector/powerful-car-87294.htm
97,MG Hector,MG Hector is an excellent car nice power and great comfort and just perfect for everything and the price is too reasonable.,5,Y V Gopala Krishna,"Oct 04, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-of-the-year-88560.htm
98,MG Hector,"MG Hector is a very high technology car, And I love it and this car price is also less as compared to its feature and this car is having nice ground clearance and this car is fabulous.",4,Jivanlala Bothra,"Sep 29, 2019",https://www.cardekho.com/user-review/mg-hector/very-good-car-87504.htm
99,MG Hector,"MG Hector is a brilliant car. MG Hector also knew as internet car is a car with a lot of features as well a big size than Kia seltos. Hector is a good family car according to me. So if anyone wants to buy a good family car, then MG hector is the best choice. ",5,Vishal Sharma,"Sep 29, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-car-87501.htm
100,MG Hector,"Bought MG Hector over compass because of its specifications,within my price range & it offers the same power as a compass. Cons -(small tyres, the suspension on the soft side so there is lack of high-speed stability) Pros -(looks, connectivity, steering setup it feels like driving a small car, huge moonroof ) fiat Multijet engine with good mid-range kick and sufficient mileage. Overall performance is great for debut year they came with a perfect price range and hence it's a bonus for us to own this human thing.",5,User,"Sep 23, 2019",https://www.cardekho.com/user-review/mg-hector/partner-for-enthusiasm-86500.htm
101,MG Hector,Wow-what an experience I just purchased an MG Hector sharp mt it was an excellent experience giving a mileage of 18 and pickup of the car is very nice and the internal feature of the car is just wow easy to use and the car is giving the best luxury look which is plus point is that the car is very nice and this car is not much expensive and I will suggest to everyone to buy this car and have some great experience of luxury SUV,5,Aman Bansal,"Sep 27, 2019",https://www.cardekho.com/user-review/mg-hector/love-this-car-87226.htm
102,MG Hector,We Indians love SUV. MG Hector is one such product that feels strong and sturdy and huge like an SUV but drives like a car. Not an offroader at all but has a butch and strong on-road appeal like an SUV. Then with all those gizmos and airy cabin its just sheer pleasure to drive this beauty. And that ample boot space which could just help you out to move to your new house in a jiffy. Its a great car for the price point Would have been happier if they had an option for bigger wheels.,5,Baba,"Sep 27, 2019",https://www.cardekho.com/user-review/mg-hector/the-trojan-hero-87195.htm
103,MG Hector,Best in class. MG Hector is far better from other SUV in this segment. It's very comfortable and doesn't make us tired at all. Went from Hyderabad to Tirupati a 14 hours drive was far comfortable with the family . I wanna rate it above 5 stars but no prob 5/5 is what it deserves. The MG Hector will rule the roads once all cars are out and people will go Gaga for it.,5,Madan,"Sep 26, 2019",https://www.cardekho.com/user-review/mg-hector/a-must-car-for-suv-lovers-87086.htm
